595.453148038,2016-01-28 23:38:03.386994,63.8572222726,161.886136033
594.658614793,2016-01-28 23:39:03.388995,60.2740820098,159.356347403
593.989031515,2016-01-28 23:40:03.391127,56.6573718142,157.277846138
593.460404212,2016-01-28 23:41:03.393002,53.0163636157,155.519892434
593.088971637,2016-01-28 23:42:03.394703,49.3571088467,153.99667909
592.89089993,2016-01-28 23:43:03.396640,45.6837485106,152.649708567
592.881963213,2016-01-28 23:44:03.398725,41.9992897629,151.437777103
593.077210857,2016-01-28 23:45:03.401339,38.3059714471,150.330991
593.490626079,2016-01-28 23:46:03.403021,34.6056648765,149.307128113
594.134831614,2016-01-28 23:47:03.405517,30.8997250883,148.34919859
595.020832933,2016-01-28 23:48:03.413164,27.1891323929,147.443920565
596.157413138,2016-01-28 23:49:03.415205,23.4756557609,146.580924482
597.551357604,2016-01-28 23:50:03.417749,19.7599217349,145.751545759
599.206873466,2016-01-28 23:51:03.419926,16.0429191728,144.948663661
601.125523808,2016-01-28 23:52:03.422074,12.3255129573,144.166196555
603.306131487,2016-01-28 23:53:03.426550,8.60840669162,143.398805366
605.744456836,2016-01-28 23:54:03.431733,4.89252247741,142.641744967
608.433127983,2016-01-28 23:55:03.433648,1.17890490893,141.890658141
611.362081099,2016-01-28 23:56:03.435733,-2.53188053779,141.141298665
614.518174457,2016-01-28 23:57:03.438374,-6.23909733819,140.389521469
617.885655235,2016-01-28 23:58:03.446501,-9.94230530003,139.631049052
621.445079126,2016-01-28 23:59:03.448483,-13.6400562982,138.861597428
625.175412241,2016-01-29 00:00:03.450166,-17.3319907926,138.076289355
629.053004181,2016-01-29 00:01:03.452183,-21.017430441,137.269755055
633.052035017,2016-01-29 00:02:03.453787,-24.6956053778,136.435858528
637.144974506,2016-01-29 00:03:03.455468,-28.3657997713,135.567371219
641.302838701,2016-01-29 00:04:03.457949,-32.0272672015,134.655597853
645.495335202,2016-01-29 00:05:03.459452,-35.6790310532,133.689893541
649.691615283,2016-01-29 00:06:03.461427,-39.3201851237,132.656838624
653.860302832,2016-01-29 00:07:03.463757,-42.9495290432,131.539254153
657.970323018,2016-01-29 00:08:03.471553,-46.5658702726,130.314508441
661.989790849,2016-01-29 00:09:03.473522,-50.166555882,128.952609441
665.888636781,2016-01-29 00:10:03.475044,-53.7492042766,127.411848745
669.637490218,2016-01-29 00:11:03.477113,-57.3100060727,125.633256912
673.208209531,2016-01-29 00:12:03.479107,-60.8431668578,123.530592604
676.574334922,2016-01-29 00:13:03.481065,-64.3397473602,120.972838385
679.711303697,2016-01-29 00:14:03.482611,-67.7851569951,117.752300092
682.596769978,2016-01-29 00:15:03.484222,-71.154316675,113.523268093
685.21075915,2016-01-29 00:16:03.486023,-74.4010027216,107.680118495
687.535911973,2016-01-29 00:17:03.489047,-77.4335553136,99.1176058683
689.557665599,2016-01-29 00:18:03.496738,-80.0580344225,85.8638461657
691.26391755,2016-01-29 00:19:03.499665,-81.872464167,65.3685157518
692.645993226,2016-01-29 00:20:03.501683,-82.2860937705,38.7029587171
693.698098367,2016-01-29 00:21:03.503504,-81.1032730284,14.4646000787
