440.533993151,2016-02-08 16:38:54.964682,-16.1261428503,62.3335886031
440.105637098,2016-02-08 16:39:54.967870,-12.2747284685,61.5438748404
439.965635982,2016-02-08 16:40:54.971992,-8.42107879863,60.7695797498
440.120602067,2016-02-08 16:41:54.983336,-4.56571593945,60.0054726384
440.573511744,2016-02-08 16:42:54.986635,-0.710538562137,59.2469746337
441.323762351,2016-02-08 16:43:54.990326,3.14408356739,58.4894043376
442.367091399,2016-02-08 16:44:54.994124,6.99722520053,57.7282263551
443.695618523,2016-02-08 16:45:54.997713,10.8479628883,56.9587783693
445.297968792,2016-02-08 16:46:55.001394,14.695414646,56.1760913706
447.159428401,2016-02-08 16:47:55.005371,18.5386901526,55.3747038741
449.262126124,2016-02-08 16:48:55.008712,22.3768171393,54.5484419663
451.585422177,2016-02-08 16:49:55.012689,26.2089429307,53.6900771176
454.106067697,2016-02-08 16:50:55.016221,30.0340236019,52.7909991001
456.798768727,2016-02-08 16:51:55.021109,33.8511281181,51.8406086541
459.63645926,2016-02-08 16:52:55.028870,37.6591900114,50.8256144111
462.590264403,2016-02-08 16:53:55.031971,41.4563843228,49.7291256301
465.630992372,2016-02-08 16:54:55.035815,45.2414158728,48.5286842528
468.728652131,2016-02-08 16:55:55.039499,49.0121343677,47.1941738167
471.853236483,2016-02-08 16:56:55.043171,52.7657386528,45.6838820647
474.975078966,2016-02-08 16:57:55.046681,56.4982581802,43.93830892
478.065277317,2016-02-08 16:58:55.049874,60.2038251498,41.8695963058
481.096150385,2016-02-08 16:59:55.053999,63.8734084712,39.342677125
484.041416583,2016-02-08 17:00:55.058207,67.4919993226,36.1402537194
486.876688736,2016-02-08 17:01:55.062860,71.0334589422,31.8932963666
489.5799533,2016-02-08 17:02:55.074122,74.4488255004,25.9368926702
492.130665801,2016-02-08 17:03:55.077838,77.6361127565,17.0160019067
494.511900451,2016-02-08 17:04:55.082978,80.3717586554,2.79392233255
496.709003844,2016-02-08 17:05:55.088054,82.1720753197,-19.7460248736
498.710228369,2016-02-08 17:06:55.092507,82.3500699834,-48.4360496142
500.506812518,2016-02-08 17:07:55.097528,80.8137430398,-72.6453480614
502.092855519,2016-02-08 17:08:55.101213,78.2171390974,-88.2395609981
503.465516065,2016-02-08 17:09:55.106381,75.1054889095,-97.9466986238
504.624736945,2016-02-08 17:10:55.113370,71.7404163543,-104.343350622
505.573150078,2016-02-08 17:11:55.117796,68.2393017736,-108.850453937
506.31619648,2016-02-08 17:12:55.128102,64.657739477,-112.215988421
506.861480144,2016-02-08 17:13:55.132522,61.0256791832,-114.850048812
507.219039579,2016-02-08 17:14:55.137617,57.3591723394,-116.992303661
507.400770248,2016-02-08 17:15:55.142017,53.6681407172,-118.789932792
507.420251622,2016-02-08 17:16:55.146212,49.9587553427,-120.337973921
507.292428205,2016-02-08 17:17:55.149777,46.2351296342,-121.700301657
507.033287116,2016-02-08 17:18:55.153621,42.5000127079,-122.921430205
506.659521272,2016-02-08 17:19:55.158573,38.7553556872,-124.033331093
506.188211955,2016-02-08 17:20:55.163002,35.0027489884,-125.059567646
505.636457903,2016-02-08 17:21:55.167492,31.243310166,-126.01801162
